DIff1_Matrix_St1	1	2284.93	0	0	0	0	28.7567	41.0401	0.117202	8.52547	29.5437	24.8012	-0.274964	-12.0872	29.6008	55.762	-0.0695236	-6.8714	33.3113	11.0195	-0.178543	-3.4872
DIff1_Matrix_St1	2	2288.43	0	0	0	0	28.7561	40.6299	0.118705	8.54849	29.5487	25.1555	-0.271512	-12.1059	29.5996	56.5923	-0.0704714	-7.06879	33.3077	10.9626	-0.178065	-3.45993
DIff1_Matrix_St1	3	2291.93	0	0	0	0	28.7557	39.9186	0.120315	8.51273	29.5442	24.9353	-0.268253	-11.8559	29.5988	57.7179	-0.0705918	-7.22171	33.3121	11.1397	-0.180638	-3.56663
DIff1_Matrix_St1	4	2295.43	0	0	0	0	28.7532	39.7351	0.119863	8.44178	29.5473	25.1171	-0.267746	-11.9198	29.5972	57.9205	-0.0707545	-7.26376	33.3088	11.3272	-0.173948	-3.49234
DIff1_Matrix_St1	5	2298.94	0	0	0	0	28.7556	39.6512	0.120049	8.43705	29.5498	26.2595	-0.260919	-12.1441	29.5982	57.919	-0.0692212	-7.10615	33.3101	11.0777	-0.177926	-3.49353
DIff1_Matrix_St1	6	2302.44	0	0	0	0	28.755	39.9674	0.119019	8.43138	29.5486	27.203	-0.254247	-12.2588	29.5986	57.0302	-0.0671081	-6.78352	33.3077	10.8189	-0.179794	-3.44774
DIff1_Matrix_St1	7	2305.94	0	0	0	0	28.7542	39.7537	0.119811	8.44207	29.5488	26.3469	-0.255865	-11.9485	29.5984	58.1964	-0.0679417	-7.00821	33.3102	10.8652	-0.174566	-3.36181
DIff1_Matrix_St1	8	2309.44	0	0	0	0	28.7547	38.7895	0.119603	8.22305	29.5469	26.8343	-0.252179	-11.9943	29.5986	57.5448	-0.0707114	-7.21225	33.3057	11.4348	-0.172231	-3.49071
DIff1_Matrix_St1	9	2312.94	0	0	0	0	28.7527	38.7629	0.121634	8.35694	29.5476	26.698	-0.254631	-12.0494	29.5983	59.4729	-0.0675426	-7.11986	33.3078	11.2626	-0.178896	-3.57121
DIff1_Matrix_St1	10	2316.44	0	0	0	0	28.7532	38.9802	0.119273	8.24061	29.549	26.7951	-0.25202	-11.9692	29.5968	57.8222	-0.0701914	-7.19372	33.3071	11.1385	-0.174859	-3.45216
DIff1_Matrix_St1	11	2319.94	0	0	0	0	28.7524	39.5494	0.118069	8.27662	29.5493	27.1688	-0.251834	-12.1272	29.597	57.1624	-0.0703094	-7.12358	33.3005	11.1481	-0.17456	-3.44922
DIff1_Matrix_St1	12	2323.44	0	0	0	0	28.7528	39.135	0.119152	8.26502	29.5518	27.9071	-0.247413	-12.238	29.5984	57.7469	-0.0678173	-6.94135	33.3064	11.2307	-0.170685	-3.39763
DIff1_Matrix_St1	13	2326.95	0	0	0	0	28.7532	39.4092	0.118678	8.28977	29.5494	27.152	-0.249787	-12.0212	29.5981	57.2838	-0.0718295	-7.29305	33.3042	11.2249	-0.172781	-3.43758
DIff1_Matrix_St1	14	2330.45	0	0	0	0	28.7523	38.5047	0.120032	8.19193	29.5509	28.4227	-0.245075	-12.3464	29.5978	57.2749	-0.0689698	-7.00161	33.3048	11.2444	-0.171421	-3.41645
DIff1_Matrix_St1	15	2333.95	0	0	0	0	28.7544	38.7782	0.119134	8.1884	29.5529	28.8764	-0.243961	-12.4864	29.5981	57.3079	-0.0666079	-6.76574	33.3032	11.1334	-0.174998	-3.4533
DIff1_Matrix_St1	16	2337.45	0	0	0	0	28.7524	38.5582	0.119074	8.13784	29.5485	26.8657	-0.250326	-11.9201	29.5971	59.551	-0.0705255	-7.44407	33.309	10.9326	-0.177687	-3.44313
DIff1_Matrix_St1	17	2340.95	0	0	0	0	28.7513	38.9824	0.120456	8.32282	29.5504	28.4772	-0.239657	-12.0966	29.5972	57.9497	-0.0698834	-7.17794	33.3056	10.9846	-0.175314	-3.41332
DIff1_Matrix_St1	18	2344.45	0	0	0	0	28.7526	38.4561	0.118903	8.1046	29.5509	29.1463	-0.240298	-12.4139	29.5991	58.6914	-0.0653969	-6.8031	33.3015	11.2014	-0.174782	-3.47011
DIff1_Matrix_St1	19	2347.95	0	0	0	0	28.7513	39.0288	0.117566	8.1328	29.5536	28.6009	-0.242247	-12.2805	29.5974	57.4092	-0.0692411	-7.04564	33.3014	10.8864	-0.173977	-3.357
DIff1_Matrix_St1	20	2351.45	0	0	0	0	28.7513	38.5486	0.119362	8.15546	29.5507	29.4564	-0.236417	-12.3434	29.5981	57.7782	-0.0675943	-6.92228	33.3022	11.4313	-0.171366	-3.47211
DIff1_Matrix_St1	21	2354.96	0	0	0	0	28.7512	38.6942	0.118534	8.12949	29.5488	28.1714	-0.24246	-12.1066	29.5986	58.6016	-0.0703477	-7.30693	33.3026	10.9213	-0.172902	-3.34695
DIff1_Matrix_St1	22	2358.46	0	0	0	0	28.752	38.8732	0.118623	8.17325	29.552	29.9163	-0.234652	-12.4425	29.5996	57.3442	-0.0665402	-6.76314	33.301	10.8794	-0.171444	-3.30601
DIff1_Matrix_St1	23	2361.96	0	0	0	0	28.7511	37.9882	0.12108	8.1526	29.5531	28.9335	-0.240138	-12.3151	29.5986	58.7081	-0.068616	-7.14001	33.3045	11.2114	-0.173655	-3.45081
DIff1_Matrix_St1	24	2365.46	0	0	0	0	28.7495	38.0865	0.120332	8.1232	29.5529	28.4755	-0.241161	-12.1717	29.5977	58.2681	-0.0690549	-7.13182	33.3026	10.8821	-0.175659	-3.38812
DIff1_Matrix_St1	25	2368.96	0	0	0	0	28.7501	38.7309	0.118445	8.13109	29.5501	28.3372	-0.244866	-12.2987	29.5978	59.2859	-0.069455	-7.29844	33.3037	10.7734	-0.177613	-3.39159
DIff1_Matrix_St1	26	2372.46	0	0	0	0	28.7522	38.6872	0.119104	8.16709	29.5517	29.2653	-0.238641	-12.3787	29.5983	58.8863	-0.067199	-7.01378	33.2991	10.5993	-0.17942	-3.37072
DIff1_Matrix_St1	27	2375.96	0	0	0	0	28.751	38.0758	0.119212	8.04537	29.5517	28.5439	-0.242124	-12.2497	29.5966	58.4135	-0.0705085	-7.30011	33.299	10.9048	-0.171565	-3.31605
DIff1_Matrix_St1	28	2379.46	0	0	0	0	28.7506	37.9682	0.119999	8.07556	29.5502	28.6966	-0.240812	-12.2485	29.5972	59.5282	-0.0685094	-7.22849	33.2991	11.3133	-0.16911	-3.39104
DIff1_Matrix_St1	29	2382.97	0	0	0	0	28.751	36.6529	0.122547	7.96138	29.5513	28.5508	-0.23778	-12.0328	29.5986	58.1275	-0.0701425	-7.22666	33.2957	10.8377	-0.174109	-3.3445
DIff1_Matrix_St1	30	2386.47	0	0	0	0	28.7497	37.8187	0.120062	8.04796	29.5515	28.3473	-0.243028	-12.2108	29.5985	59.0325	-0.0702357	-7.34893	33.3031	10.9261	-0.171802	-3.32711
DIff1_Matrix_St1	31	2389.97	0	0	0	0	28.7504	38.2158	0.120537	8.16464	29.5512	28.4278	-0.24081	-12.1337	29.5978	59.4622	-0.0702032	-7.399	33.3019	11.2244	-0.171298	-3.40791
DIff1_Matrix_St1	32	2393.47	0	0	0	0	28.7518	38.3198	0.118423	8.0433	29.5543	28.6924	-0.242137	-12.3141	29.5971	58.1424	-0.0693273	-7.14451	33.3027	10.6264	-0.177643	-3.34589
DIff1_Matrix_St1	33	2396.97	0	0	0	0	28.7515	37.816	0.120923	8.10514	29.5505	27.6815	-0.246993	-12.1185	29.5972	59.6321	-0.0702559	-7.42571	33.3009	10.8079	-0.169767	-3.25214
DIff1_Matrix_St1	34	2400.47	0	0	0	0	28.7503	37.243	0.121506	8.02082	29.5497	28.9413	-0.238595	-12.2392	29.598	60.1241	-0.0690961	-7.36338	33.3021	10.8742	-0.1674	-3.22649
DIff1_Matrix_St1	35	2403.97	0	0	0	0	28.7497	36.7647	0.122273	7.96777	29.5495	28.8036	-0.237994	-12.1503	29.5978	59.4025	-0.0690169	-7.26667	33.3003	10.6079	-0.175322	-3.29641
DIff1_Matrix_St1	36	2407.47	0	0	0	0	28.7503	37.746	0.121559	8.13265	29.5528	28.7883	-0.240796	-12.2868	29.5976	58.4018	-0.0703194	-7.27908	33.2989	10.6148	-0.175848	-3.30843
DIff1_Matrix_St1	37	2410.97	0	0	0	0	28.7505	37.1627	0.120511	7.938	29.5517	28.8019	-0.241297	-12.3182	29.5973	59.8579	-0.068699	-7.28865	33.2982	10.9262	-0.17412	-3.37205
DIff1_Matrix_St1	38	2414.48	0	0	0	0	28.7478	36.2992	0.120589	7.75853	29.5534	30.5295	-0.232509	-12.5816	29.5989	59.4487	-0.0663437	-6.99064	33.2935	10.5863	-0.176789	-3.31723
DIff1_Matrix_St1	39	2417.98	0	0	0	0	28.7488	36.682	0.122891	7.99	29.5527	29.7424	-0.234591	-12.367	29.5975	58.5514	-0.0685791	-7.11712	33.298	10.5571	-0.175971	-3.29278
DIff1_Matrix_St1	40	2421.48	0	0	0	0	28.7494	36.49	0.123203	7.9684	29.553	27.5676	-0.246048	-12.0225	29.5965	60.0449	-0.0713175	-7.59009	33.298	10.5553	-0.175683	-3.28681
DIff1_Matrix_St1	41	2424.98	0	0	0	0	28.7481	36.2364	0.122198	7.84848	29.5525	28.1608	-0.241491	-12.0537	29.5978	59.8726	-0.0698581	-7.41344	33.2996	10.4605	-0.179104	-3.32071
DIff1_Matrix_St1	42	2428.48	0	0	0	0	28.7485	36.3547	0.123046	7.92872	29.5525	29.5746	-0.235233	-12.3308	29.5979	59.0241	-0.0685471	-7.17123	33.3005	10.8312	-0.1765	-3.38842
DIff1_Matrix_St1	43	2431.98	0	0	0	0	28.7471	35.7826	0.123894	7.85771	29.5513	28.0426	-0.240504	-11.954	29.5973	59.7074	-0.0711286	-7.52744	33.2987	10.4671	-0.178187	-3.30582
DIff1_Matrix_St1	44	2435.48	0	0	0	0	28.7494	36.0617	0.124076	7.93068	29.5505	28.2057	-0.241813	-12.089	29.5988	58.4764	-0.0716798	-7.42938	33.2955	10.325	-0.17918	-3.27908
DIff1_Matrix_St1	45	2438.98	0	0	0	0	28.7483	35.9695	0.121289	7.73268	29.555	30.1334	-0.231697	-12.375	29.5989	57.7741	-0.0674803	-6.91012	33.2961	10.1946	-0.178603	-3.22725
DIff1_Matrix_St1	46	2442.49	0	0	0	0	28.7472	36.4737	0.121934	7.88275	29.5546	30.852	-0.22996	-12.5751	29.5999	56.6826	-0.06785	-6.81671	33.2991	10.6926	-0.176885	-3.35234
DIff1_Matrix_St1	47	2445.99	0	0	0	0	28.7481	36.2654	0.125108	8.04179	29.5555	29.3867	-0.237156	-12.3527	29.5989	57.8552	-0.0679749	-6.97053	33.3004	10.8121	-0.169806	-3.25417
DIff1_Matrix_St1	48	2449.49	0	0	0	0	28.7489	35.3066	0.123521	7.72984	29.5546	29.6706	-0.237599	-12.4953	29.5987	57.9886	-0.0681273	-7.00227	33.2995	10.1725	-0.175275	-3.16025
DIff1_Matrix_St1	49	2452.99	0	0	0	0	28.7495	36.0165	0.121852	7.77873	29.5573	30.4533	-0.233721	-12.6155	29.599	57.9852	-0.0664147	-6.82585	33.2967	10.2093	-0.174655	-3.16047
DIff1_Matrix_St1	50	2456.49	0	0	0	0	28.7485	36.1357	0.121275	7.76751	29.5523	29.5872	-0.2338	-12.2609	29.5987	59.4849	-0.0684866	-7.22083	33.2954	10.2009	-0.177894	-3.21644
DIff1_Matrix_St1	51	2459.99	0	0	0	0	28.7481	35.1394	0.124785	7.77197	29.555	30.7686	-0.232391	-12.6737	29.5994	57.4575	-0.0670937	-6.83287	33.2956	10.4964	-0.182583	-3.39684
