DIff1_Matrix_St1	1	2290.31	299.92	-0.0032	0.0224	0.0029	28.799	26.7334	-0.113884	-5.39626	29.6449	21.366	-0.210683	-7.97862	29.6786	68.896	-0.0566817	-6.92168	33.3654	14.3064	-0.155189	-3.9352
DIff1_Matrix_St1	2	2293.8	299.28	-0.01	0.0225	0.0026	28.7967	25.4581	-0.116397	-5.25223	29.6448	21.5646	-0.210168	-8.0331	29.679	70.6493	-0.0562746	-7.04685	33.361	14.1227	-0.156384	-3.9146
DIff1_Matrix_St1	3	2297.3	300.58	-0.0316	0.0227	0.0046	28.7958	25.5118	-0.112337	-5.07973	29.6457	20.8251	-0.215898	-7.96913	29.679	71.2552	-0.0568844	-7.1843	33.3586	14.2506	-0.154589	-3.9047
DIff1_Matrix_St1	4	2300.8	300.73	0.035	0.0227	0.0031	28.7939	25.4682	-0.114936	-5.18832	29.6434	20.5725	-0.215894	-7.87233	29.6787	72.0674	-0.056848	-7.26155	33.3564	14.1616	-0.156508	-3.92847
DIff1_Matrix_St1	5	2304.29	299.89	-0.0007	0.0229	0.0053	28.7938	24.7528	-0.114835	-5.03817	29.6478	22.9266	-0.202117	-8.21331	29.6788	70.396	-0.054607	-6.81351	33.3578	14.2366	-0.151623	-3.82602
DIff1_Matrix_St1	6	2307.79	300.21	0.0101	0.0232	0.0034	28.7925	23.7119	-0.116867	-4.91171	29.6478	22.9932	-0.204972	-8.35347	29.6803	69.9279	-0.0552933	-6.85327	33.3574	13.1133	-0.157628	-3.6637
DIff1_Matrix_St1	7	2311.29	300.46	-0.0065	0.0232	0.0028	28.7921	24.1255	-0.117351	-5.01806	29.6461	23.3594	-0.202908	-8.40107	29.68	70.123	-0.0551382	-6.85312	33.3534	14.1301	-0.147449	-3.69286
DIff1_Matrix_St1	8	2314.78	299.16	0.0161	0.0234	0.0046	28.7894	24.4009	-0.115776	-5.00727	29.6485	23.02	-0.205115	-8.36905	29.6797	70.7278	-0.0555942	-6.96938	33.3489	13.578	-0.153786	-3.70108
DIff1_Matrix_St1	9	2318.28	300.27	-0.0048	0.0236	0.0021	28.7909	23.5569	-0.118765	-4.95886	29.6472	23.8409	-0.200595	-8.47654	29.6804	69.1318	-0.0566676	-6.94365	33.3519	13.6698	-0.154027	-3.73193
DIff1_Matrix_St1	10	2321.77	299.15	-0.0226	0.0232	0.0019	28.7885	23.1414	-0.12011	-4.92657	29.6462	23.5116	-0.200675	-8.36277	29.6801	69.9108	-0.0557756	-6.91135	33.3512	13.1427	-0.154085	-3.58939
DIff1_Matrix_St1	11	2325.27	299.28	-0.0256	0.0237	0.0039	28.7867	23.7605	-0.114118	-4.80603	29.6482	23.9794	-0.201227	-8.55261	29.6796	69.0553	-0.0559364	-6.84646	33.3489	13.4573	-0.15278	-3.64419
DIff1_Matrix_St1	12	2328.77	300.77	0.0197	0.0237	0.0031	28.7854	22.6306	-0.120539	-4.83504	29.6476	23.1292	-0.204253	-8.37346	29.6797	69.4271	-0.0562771	-6.92525	33.3463	13.4328	-0.152372	-3.62782
DIff1_Matrix_St1	13	2332.26	300.31	0.0129	0.0237	0.004	28.783	21.8209	-0.120875	-4.67502	29.6497	24.7342	-0.198103	-8.68487	29.6799	69.374	-0.0554234	-6.81498	33.3476	13.0074	-0.152208	-3.50917
DIff1_Matrix_St1	14	2335.76	299.55	0.0009	0.0238	0.0029	28.783	21.9009	-0.123287	-4.78579	29.6534	22.2772	-0.208018	-8.21367	29.6784	71.5988	-0.0575186	-7.29943	33.3463	12.5861	-0.160551	-3.58164
DIff1_Matrix_St1	15	2339.26	300.28	-0.0132	0.024	0.0039	28.7809	21.3155	-0.123179	-4.65377	29.6503	22.6435	-0.20918	-8.39535	29.68	70.631	-0.0572754	-7.17031	33.346	12.9264	-0.156138	-3.57734
DIff1_Matrix_St1	16	2342.75	299.92	0.0013	0.0241	0.0032	28.7803	21.2012	-0.122786	-4.61408	29.6494	23.9273	-0.203546	-8.6324	29.6797	70.752	-0.0558658	-7.00583	33.3424	12.7316	-0.159441	-3.59798
DIff1_Matrix_St1	17	2346.25	300.31	-0.0191	0.0239	0.0034	28.7789	20.7577	-0.125658	-4.62323	29.6506	24.3641	-0.202135	-8.72908	29.68	69.6189	-0.0566126	-6.98578	33.3405	12.5854	-0.159256	-3.55252
DIff1_Matrix_St1	18	2349.75	300.37	-0.0102	0.024	0.0038	28.7779	20.2325	-0.126564	-4.53872	29.6505	23.7493	-0.205132	-8.63492	29.6801	70.7495	-0.0551223	-6.91235	33.3434	12.4996	-0.15892	-3.52086
DIff1_Matrix_St1	19	2353.24	299.35	-0.0174	0.0241	0.0038	28.7772	20.1012	-0.125201	-4.46069	29.6531	25.3288	-0.197671	-8.87427	29.6806	68.2115	-0.0562646	-6.80249	33.3418	12.4271	-0.157648	-3.47242
DIff1_Matrix_St1	20	2356.74	300.24	-0.0206	0.024	0.0046	28.7786	19.8048	-0.12808	-4.49602	29.6513	25.5557	-0.196653	-8.90765	29.6803	69.1327	-0.0561315	-6.87805	33.3363	12.1624	-0.159918	-3.44739
