DIff1_Matrix_St1	1	2272.57	249.98	0.0004	0.008	-0.0011	28.7429	335.206	0.0166587	9.89751	29.5671	15.6229	0.204695	5.66819	29.5922	63.8312	0.0575125	6.50684	33.3213	36.749	0.0850431	5.53936
DIff1_Matrix_St1	2	2276.07	249.99	-0.005	0.008	-0.0007	28.7427	338.457	0.0165614	9.93517	29.5649	16.8508	0.198037	5.91482	29.5928	62.9493	0.0575921	6.42582	33.32	35.6723	0.0867043	5.4821
DIff1_Matrix_St1	3	2279.57	250	0.0019	0.0084	-0.0004	28.7428	335.345	0.016378	9.73484	29.567	16.7404	0.196088	5.81825	29.5922	63.7188	0.0576615	6.51222	33.3197	34.685	0.0912095	5.60734
DIff1_Matrix_St1	4	2283.07	250.05	0.0181	0.008	-0.0012	28.7429	326.225	0.0169297	9.78908	29.5715	17.4511	0.196835	6.08836	29.5913	63.7662	0.0562375	6.35611	33.3208	33.7959	0.0942461	5.64549
DIff1_Matrix_St1	5	2286.57	249.87	0.0375	0.0084	-0.0016	28.7429	330.658	0.0165918	9.72409	29.569	17.275	0.19492	5.96826	29.5922	63.9796	0.0570191	6.46601	33.3203	34.1269	0.0903884	5.46745
DIff1_Matrix_St1	6	2290.07	249.95	-0.0198	0.0086	-0.0024	28.7429	325.571	0.0166261	9.59426	29.5674	17.6955	0.190206	5.96572	29.5922	63.4295	0.056411	6.34205	33.3191	34.9825	0.0881304	5.46451
DIff1_Matrix_St1	7	2293.57	250	0.0105	0.0079	-0.0032	28.743	319.832	0.016765	9.50387	29.5689	18.1742	0.186042	5.99295	29.5921	63.2357	0.0556672	6.23931	33.3195	34.1769	0.090934	5.5085
DIff1_Matrix_St1	8	2297.07	249.96	-0.004	0.0084	-0.0019	28.7429	317.63	0.017041	9.59381	29.5695	18.7292	0.186508	6.19143	29.5917	63.3474	0.0550531	6.18138	33.3185	33.7375	0.0919532	5.49864
DIff1_Matrix_St1	9	2300.57	249.88	0.0121	0.0085	-0.0018	28.7429	315.385	0.0169295	9.46369	29.5702	18.5843	0.186281	6.13606	29.5917	63.5278	0.0555903	6.25947	33.3196	33.3917	0.0934976	5.53369
DIff1_Matrix_St1	10	2304.07	249.86	-0.002	0.0084	-0.0017	28.7428	316.039	0.0169508	9.49523	29.5682	18.1336	0.187813	6.0365	29.5921	64.3902	0.056197	6.41369	33.3193	33.1175	0.094602	5.55308
DIff1_Matrix_St1	11	2307.57	249.97	-0.0322	0.0084	-0.0023	28.7426	313.473	0.0168171	9.34389	29.5714	18.9847	0.184207	6.19848	29.5926	64.4264	0.0555826	6.34713	33.3186	32.8968	0.094875	5.53198
DIff1_Matrix_St1	12	2311.07	250.03	0.0124	0.0084	-0.0023	28.7429	307.238	0.0171234	9.3248	29.5672	18.1728	0.186464	6.00609	29.5931	64.7385	0.0563827	6.46969	33.3188	32.62	0.0953995	5.51576
DIff1_Matrix_St1	13	2314.58	249.93	0.0102	0.008	-0.0017	28.7427	310.094	0.016964	9.32388	29.5692	19.2168	0.183887	6.26338	29.5923	63.3596	0.0550465	6.18184	33.3187	31.3793	0.0964833	5.36624
DIff1_Matrix_St1	14	2318.08	250.16	0.0012	0.0085	-0.0024	28.7426	315.069	0.016545	9.23947	29.5697	19.6486	0.181399	6.31743	29.5929	63.1639	0.0553928	6.2015	33.3171	31.5655	0.0978458	5.47431
DIff1_Matrix_St1	15	2321.58	250.06	-0.0227	0.0085	-0.0028	28.7429	318.842	0.0165436	9.34933	29.5681	19.0459	0.184685	6.23458	29.5929	63.8485	0.0554016	6.26971	33.3162	31.3495	0.0980547	5.44846
DIff1_Matrix_St1	16	2325.08	249.92	-0.0139	0.0089	-0.0027	28.7428	319.439	0.0163215	9.24108	29.57	18.5145	0.186376	6.11616	29.592	63.7127	0.0562033	6.34692	33.3181	31.9388	0.0963611	5.45501
DIff1_Matrix_St1	17	2328.58	249.93	0.0282	0.0092	-0.0011	28.7428	323.817	0.0161367	9.26167	29.5664	17.1981	0.195564	5.96134	29.5912	66.7321	0.0566904	6.70531	33.3161	31.1687	0.100668	5.56139
DIff1_Matrix_St1	18	2332.08	249.91	0.0245	0.0088	-0.003	28.7428	323.24	0.016167	9.26251	29.5672	18.2672	0.186621	6.04238	29.5928	65.9907	0.0559893	6.54882	33.3167	30.2887	0.100908	5.41727
DIff1_Matrix_St1	19	2335.58	249.94	0.0226	0.0089	-0.0003	28.7428	321.693	0.0163005	9.2943	29.5664	17.88	0.188645	5.97846	29.5926	64.825	0.0578069	6.64198	33.3179	31.4809	0.0983414	5.4873
DIff1_Matrix_St1	20	2339.08	250.03	0.0011	0.009	-0.0001	28.7431	324.262	0.0160883	9.2466	29.5729	19.4081	0.184619	6.35087	29.5915	63.3463	0.0568187	6.37952	33.318	30.058	0.101156	5.38925
DIff1_Matrix_St1	21	2342.58	249.99	0.0279	0.0088	-0.0008	28.743	326.217	0.016034	9.27092	29.5684	19.9141	0.181842	6.41844	29.5919	64.2574	0.0555198	6.32334	33.3162	29.4143	0.103663	5.40453
DIff1_Matrix_St1	22	2346.08	249.93	0.0089	0.0089	-0.0006	28.7433	326.21	0.0158639	9.17239	29.5681	17.7661	0.18957	5.96948	29.5917	65.4859	0.0569228	6.60707	33.3189	30.1501	0.100298	5.35991
DIff1_Matrix_St1	23	2349.58	250.03	-0.0139	0.0088	-0.0007	28.7432	308.534	0.0166277	9.09307	29.5654	18.5541	0.187198	6.15624	29.5921	63.1105	0.0574791	6.42964	33.3169	29.8134	0.102449	5.41373
DIff1_Matrix_St1	24	2353.08	250.06	-0.0118	0.0089	0.0006	28.743	280.253	0.0180462	8.96416	29.5704	19.455	0.181796	6.26891	29.5925	63.7947	0.0562718	6.36282	33.3168	29.978	0.102584	5.45077
DIff1_Matrix_St1	25	2356.58	250	-0.0044	0.0093	-0.003	28.7429	283.785	0.0179394	9.02347	29.5711	19.6697	0.18148	6.32705	29.5915	62.351	0.0560821	6.19787	33.3161	29.5362	0.102777	5.38055
DIff1_Matrix_St1	26	2360.08	250.06	0.0109	0.0089	-0.001	28.7431	297.223	0.0174698	9.20336	29.5677	18.9499	0.185677	6.23649	29.5928	64.9221	0.0565606	6.50851	33.3164	28.8801	0.106334	5.44311
DIff1_Matrix_St1	27	2363.58	250.02	-0.0089	0.0089	-0.0014	28.7432	274.476	0.0183131	8.90925	29.5688	19.0774	0.18488	6.25149	29.5931	64.6421	0.0565055	6.47413	33.3168	29.6012	0.10487	5.5022
DIff1_Matrix_St1	28	2367.08	250.09	-0.0072	0.0089	-0.0016	28.7431	283.865	0.0182796	9.19717	29.57	19.661	0.183289	6.38732	29.5924	64.8302	0.0539673	6.20131	33.3186	30.5131	0.0998109	5.39808
DIff1_Matrix_St1	29	2370.58	250.03	0.0058	0.0094	-0.0029	28.7431	288.621	0.0180238	9.22035	29.5686	18.2429	0.187295	6.0561	29.5925	63.836	0.0581647	6.58113	33.317	29.5877	0.101104	5.30219
DIff1_Matrix_St1	30	2374.08	249.97	-0.0143	0.0094	-0.0005	28.7432	298.639	0.0176327	9.33339	29.5673	18.7827	0.183716	6.11618	29.5931	64.676	0.0564849	6.47515	33.3172	29.435	0.102901	5.36859
DIff1_Matrix_St1	31	2377.58	250.02	-0.0125	0.0094	-0.0005	28.7433	300.375	0.0174269	9.27808	29.5687	19.3539	0.183341	6.28931	29.5921	64.7982	0.0569746	6.54364	33.3175	29.1107	0.10316	5.32281
DIff1_Matrix_St1	32	2381.08	250	-0.0023	0.0096	-0.0016	28.7432	297.245	0.0174827	9.21085	29.5712	20.4544	0.180541	6.54541	29.5923	64.1364	0.055524	6.31189	33.3187	29.6702	0.100182	5.26847
DIff1_Matrix_St1	33	2384.58	249.92	-0.0145	0.0097	-0.0002	28.7436	302.395	0.0175098	9.38494	29.57	21.3021	0.175416	6.62317	29.5928	64.6389	0.0537918	6.1629	33.3188	29.3151	0.103644	5.38528
DIff1_Matrix_St1	34	2388.08	249.88	-0.0086	0.0094	-0.0011	28.744	310.411	0.017375	9.55957	29.5715	20.9528	0.176526	6.55579	29.5927	64.235	0.053713	6.11541	33.3187	29.2781	0.10218	5.30255
DIff1_Matrix_St1	35	2391.58	249.93	0.0286	0.0098	-0.0015	28.744	310.411	0.017375	9.55957	29.5715	20.9528	0.176526	6.55579	29.5927	64.235	0.053713	6.11541	33.3187	29.2781	0.10218	5.30255
DIff1_Matrix_St1	36	2395.08	250	-0.0223	0.0095	-0.0014	28.7442	307.956	0.0175283	9.5676	29.5715	20.3988	0.179053	6.47382	29.594	65.5015	0.0545557	6.33383	33.3174	29.3683	0.100744	5.2441
DIff1_Matrix_St1	37	2398.58	250.05	0.0099	0.0095	-0.0021	28.7443	313.586	0.0175048	9.72944	29.5681	20.2357	0.18188	6.52347	29.5924	66.7695	0.0543846	6.43619	33.319	29.1057	0.102741	5.30027
DIff1_Matrix_St1	38	2402.08	250	0.0091	0.0097	-0.0007	28.7443	316.801	0.0176087	9.88752	29.5713	20.0475	0.180385	6.40965	29.5923	64.4221	0.0556492	6.35431	33.3176	28.5096	0.102358	5.17236
DIff1_Matrix_St1	39	2405.59	249.98	-0.0521	0.0094	-0.0037	28.7442	321.253	0.0177881	10.1286	29.5656	19.0983	0.186804	6.32347	29.5936	65.2027	0.0565426	6.53456	33.3174	28.1662	0.102069	5.09564
