DIff1_Matrix_St1       0.00    2294.08        nan         nan        nan         nan     28.5049     0.408115    -0.137466   -0.0994382      29.4125     0.551213    -0.194764    -0.190285      29.4267      1.69559   -0.0577038     -0.17342       33.041     0.201125    -0.170584   -0.0608105 
DIff1_Matrix_St1       1.00    2297.75        nan         nan        nan         nan     28.4918     0.365829    -0.143444   -0.0930112      29.4103     0.578627    -0.191175    -0.196067      29.4276       1.7133   -0.0575265    -0.174693       33.025     0.176537    -0.187605   -0.0587024 
DIff1_Matrix_St1       2.00    2301.41        nan         nan        nan         nan     28.4796     0.331139    -0.152871   -0.0897242      29.4143     0.603755    -0.191249    -0.204661      29.4291      1.69883   -0.0581905    -0.175217      33.0143     0.170958    -0.190835    -0.057826 
DIff1_Matrix_St1       3.00    2305.08        nan         nan        nan         nan     28.4694     0.319411    -0.155061   -0.0877861      29.4159     0.620022    -0.192563    -0.211619      29.4287      1.69521    -0.057842    -0.173797      33.0022     0.161371    -0.195725   -0.0559817 
DIff1_Matrix_St1       4.00    2308.75        nan         nan        nan         nan     28.4553     0.302437    -0.156783   -0.0840446      29.4186     0.656412    -0.186328    -0.216786      29.4296      1.65343   -0.0582041    -0.170575      32.9892     0.144104    -0.211023    -0.053899 
DIff1_Matrix_St1       5.00    2312.42        nan         nan        nan         nan     28.4475     0.293601    -0.157577   -0.0820022      29.4142      0.59295    -0.196892    -0.206928      29.4295      1.70865   -0.0606114    -0.183562      32.9678     0.135543    -0.215506   -0.0517738 
DIff1_Matrix_St1       6.00    2316.08        nan         nan        nan         nan     28.4425     0.291628     -0.15549   -0.0803726      29.4169     0.665044    -0.188172     -0.22181      29.4297      1.69069   -0.0587137    -0.175945      32.9598     0.131724    -0.217164   -0.0507023 
DIff1_Matrix_St1       7.00    2319.75        nan         nan        nan         nan     28.4305     0.276774    -0.157493   -0.0772611      29.4174     0.665837    -0.186486    -0.220084      29.4294      1.74437    -0.058227    -0.180027      32.9552     0.127316     -0.21594   -0.0487293 
DIff1_Matrix_St1       8.00    2323.42        nan         nan        nan         nan      28.427     0.268707    -0.161657   -0.0769926      29.4166     0.678583    -0.185185    -0.222732      29.4299      1.68762   -0.0590647    -0.176676      32.9547     0.123805    -0.218198    -0.047881 
DIff1_Matrix_St1       9.00    2327.08        nan         nan        nan         nan     28.4203     0.265221    -0.159176   -0.0748274      29.4188     0.692247    -0.184992    -0.226981      29.4303      1.69774    -0.059542    -0.179172      32.9455     0.122616    -0.225559   -0.0490208 
DIff1_Matrix_St1      10.00    2330.75        nan         nan        nan         nan      28.413     0.261237    -0.154787   -0.0716712      29.4195     0.710985    -0.181802    -0.229105      29.4303      1.67294   -0.0595611    -0.176611      32.9347     0.116708    -0.229681   -0.0475117 
DIff1_Matrix_St1      11.00    2334.42        nan         nan        nan         nan      28.409     0.256787    -0.154232   -0.0701976      29.4168     0.662575     -0.19077    -0.224037      29.4299      1.70494   -0.0615981    -0.186144       32.935     0.111497    -0.229617   -0.0453775 
DIff1_Matrix_St1      12.00    2338.08        nan         nan        nan         nan     28.4106      0.25182    -0.159437   -0.0711631       29.418     0.715259    -0.182195     -0.23098      29.4309      1.72079   -0.0595383    -0.181593       32.924     0.109968    -0.232634   -0.0453436 
DIff1_Matrix_St1      13.00    2341.75        nan         nan        nan         nan     28.4004     0.254053    -0.152889   -0.0688453      29.4192      0.69304    -0.186276    -0.228818      29.4302       1.7218   -0.0594745    -0.181505      32.9267     0.108918    -0.239284   -0.0461941 
DIff1_Matrix_St1      14.00    2345.42        nan         nan        nan         nan     28.4003     0.257098    -0.153908   -0.0701349      29.4202     0.686079    -0.185352    -0.225397      29.4305      1.73894   -0.0604822    -0.186418      32.8977     0.107931    -0.237562   -0.0454464 
DIff1_Matrix_St1      15.00    2349.09        nan         nan        nan         nan     28.3961     0.249713    -0.152974   -0.0677071      29.4163     0.654305    -0.193032    -0.223864      29.4311      1.75346   -0.0621373    -0.193118      32.9149     0.103783    -0.230091   -0.0423252 
DIff1_Matrix_St1      16.00    2352.75        nan         nan        nan         nan     28.3899     0.247624    -0.153137   -0.0672123      29.4214     0.754045    -0.181213    -0.242193      29.4294      1.68825      -0.0577    -0.172658      32.9068     0.105815    -0.227046    -0.042583 
