DIff1_Matrix_St1       1.00    2307.74        nan         nan        nan         nan     28.4986     0.358204    -0.172827    -0.109728      29.4014     0.990116    -0.223671    -0.392529      29.4283      1.14539   -0.0760488     -0.15439      33.0263     0.133035    -0.241608   -0.0569707 
DIff1_Matrix_St1       2.00    2311.24        nan         nan        nan         nan     28.4807     0.340974    -0.176468    -0.106651      29.4031      1.00416    -0.221349    -0.393962      29.4288      1.16245   -0.0732759    -0.150977      33.0106     0.125199    -0.248349   -0.0551111 
DIff1_Matrix_St1       3.00    2314.74        nan         nan        nan         nan     28.4737     0.329054    -0.176476    -0.102927       29.402      1.02048    -0.219024    -0.396159      29.4294      1.19679   -0.0723687    -0.153513      33.0023     0.123037    -0.244787   -0.0533825 
DIff1_Matrix_St1       4.00    2318.23        nan         nan        nan         nan     28.4592     0.306149    -0.178828   -0.0970385       29.405      1.02087    -0.219078    -0.396408      29.4279      1.16692   -0.0767094     -0.15866      32.9778     0.114803    -0.246578   -0.0501743 
DIff1_Matrix_St1       5.00    2321.73        nan         nan        nan         nan     28.4524     0.304622     -0.17536   -0.0946818       29.407      1.08068    -0.213041    -0.408069      29.4289      1.13422   -0.0738344    -0.148434       32.968     0.116413    -0.247154   -0.0509972 
DIff1_Matrix_St1       6.00    2325.23        nan         nan        nan         nan     28.4433     0.296226    -0.179498   -0.0942449      29.4058      1.04755    -0.215518     -0.40016      29.4291      1.17135    -0.076958    -0.159778      32.9563     0.114443    -0.249077   -0.0505241 
DIff1_Matrix_St1       7.00    2328.73        nan         nan        nan         nan     28.4391     0.285841    -0.184037   -0.0932406      29.4062      1.07518    -0.213207    -0.406312      29.4296       1.1689   -0.0746595    -0.154682      32.9569     0.111193    -0.245759   -0.0484352 
DIff1_Matrix_St1       8.00    2332.23        nan         nan        nan         nan     28.4329     0.285043    -0.179233   -0.0905529       29.406      1.00407    -0.221656    -0.394473      29.4274      1.22872   -0.0805111    -0.175341      32.9424     0.112793    -0.244087    -0.048798 
DIff1_Matrix_St1       9.00    2335.73        nan         nan        nan         nan     28.4238     0.279188    -0.181304   -0.0897179      29.4075      1.06114    -0.217532    -0.409137      29.4285      1.21909   -0.0760514    -0.164331      32.9338     0.106776    -0.255978   -0.0484454 
DIff1_Matrix_St1      10.00    2339.23        nan         nan        nan         nan     28.4214     0.277092    -0.175878   -0.0863797      29.4068      1.06336    -0.215681    -0.406505       29.429      1.20913   -0.0768579    -0.164716      32.9244     0.104972     -0.24848   -0.0462315 
DIff1_Matrix_St1      11.00    2342.73        nan         nan        nan         nan     28.4196     0.277963    -0.176617   -0.0870153      29.4062      1.07825    -0.212878    -0.406841      29.4271      1.22083   -0.0774484    -0.167588      32.9227      0.11132    -0.247355   -0.0488056 
DIff1_Matrix_St1      12.00    2346.22        nan         nan        nan         nan     28.4165     0.273531     -0.17608   -0.0853673      29.4075      1.05986     -0.21269     -0.39955      29.4288      1.24298   -0.0791833    -0.174451      32.9162     0.104005    -0.250453   -0.0461696 
DIff1_Matrix_St1      13.00    2349.72        nan         nan        nan         nan     28.4144     0.270584    -0.177264   -0.0850152      29.4065      1.07581     -0.21379    -0.407657      29.4313      1.20234   -0.0780946    -0.166427      32.9233     0.107732    -0.241432   -0.0461016 
DIff1_Matrix_St1      14.00    2353.22        nan         nan        nan         nan     28.4125      0.26791    -0.177379   -0.0842301      29.4075      1.07394    -0.212704    -0.404884      29.4303      1.20316   -0.0806353    -0.171959      32.9219      0.10586     -0.24574   -0.0461086 
DIff1_Matrix_St1      15.00    2356.72        nan         nan        nan         nan     28.4051     0.269686    -0.173857   -0.0831047      29.4082      1.07034    -0.214166      -0.4063      29.4283      1.22333    -0.079144    -0.171608      32.9114       0.1068    -0.240744   -0.0455724 
DIff1_Matrix_St1      16.00    2360.22        nan         nan        nan         nan     28.4049     0.265886    -0.174366   -0.0821737      29.4065         1.04    -0.216301    -0.398721      29.4286      1.26213   -0.0800577    -0.179094      32.9086     0.101579    -0.254904   -0.0458937 
DIff1_Matrix_St1      17.00    2363.72        nan         nan        nan         nan     28.4048     0.261508    -0.181864    -0.084296       29.408      1.00273    -0.220834    -0.392486      29.4273      1.29438    -0.083065     -0.19057      32.9018      0.09843    -0.257829   -0.0449814 
DIff1_Matrix_St1      18.00    2367.22        nan         nan        nan         nan     28.3986     0.263989    -0.172447   -0.0806894      29.4068      1.02256    -0.215903    -0.391312      29.4293      1.29146   -0.0825553    -0.188974      32.9014     0.105925    -0.239364   -0.0449398 
DIff1_Matrix_St1      19.00    2370.72        nan         nan        nan         nan     28.4006     0.262148    -0.175758   -0.0816651      29.4103      1.07628    -0.213061    -0.406448      29.4285      1.23148   -0.0803558    -0.175396       32.898     0.102798    -0.237201    -0.043219 
DIff1_Matrix_St1      20.00    2374.21        nan         nan        nan         nan     28.3977      0.25363    -0.175188   -0.0787553      29.4095      1.10509    -0.211722    -0.414707       29.429      1.21936   -0.0769227    -0.166251      32.8899     0.101503     -0.24803    -0.044623 
DIff1_Matrix_St1      21.00    2377.71        nan         nan        nan         nan     28.3961     0.257995    -0.172092    -0.078695      29.4082      1.07662    -0.213125    -0.406699      29.4287      1.26652   -0.0791443    -0.177667      32.9034    0.0991581    -0.253316   -0.0445212 
DIff1_Matrix_St1      22.00    2381.21        nan         nan        nan         nan      28.394      0.26205    -0.173921   -0.0807816      29.4105       1.0732    -0.212082    -0.403422       29.427      1.23396   -0.0811593    -0.177506      32.9084     0.102042    -0.245714    -0.044441 
DIff1_Matrix_St1      23.00    2384.71        nan         nan        nan         nan     28.3898     0.259478    -0.170858   -0.0785799      29.4099      1.02774    -0.217908    -0.396945      29.4273      1.29913   -0.0806675    -0.185748      32.8954    0.0949396     -0.25174   -0.0423618 
DIff1_Matrix_St1      24.00    2388.21        nan         nan        nan         nan     28.3836      0.25399    -0.172767   -0.0777774       29.409     0.998793    -0.218959    -0.387627      29.4259      1.33702   -0.0827798    -0.196171       32.898     0.103763     -0.23374   -0.0429883 
DIff1_Matrix_St1      25.00    2391.71        nan         nan        nan         nan     28.3873     0.257811    -0.171641   -0.0784326      29.4085      1.00927    -0.215397     -0.38532      29.4278      1.31127   -0.0839199    -0.195043      32.8853    0.0980824    -0.244347   -0.0424788 
DIff1_Matrix_St1      26.00    2395.21        nan         nan        nan         nan     28.3916     0.259112    -0.171678   -0.0788453      29.4084      1.03329    -0.216936     -0.39731      29.4273      1.27515   -0.0821685    -0.185712      32.9024     0.105342    -0.240576   -0.0449189 
DIff1_Matrix_St1      27.00    2398.70        nan         nan        nan         nan      28.388     0.249952    -0.175192   -0.0776151      29.4091      1.08716    -0.212332    -0.409152      29.4287      1.25861   -0.0784099    -0.174919      32.8825    0.0992152    -0.237862   -0.0418291 
DIff1_Matrix_St1      28.00    2402.20        nan         nan        nan         nan     28.3856     0.251978    -0.168873   -0.0754221      29.4083      1.07121    -0.212422    -0.403318      29.4294      1.25807   -0.0787242    -0.175544      32.8853    0.0914556    -0.242195     -0.03926 
DIff1_Matrix_St1      29.00    2405.70        nan         nan        nan         nan     28.3855     0.248639    -0.174979   -0.0771137      29.4092      1.09287    -0.211112    -0.408938      29.4277      1.25456   -0.0786847    -0.174968      32.8907    0.0968231    -0.246343    -0.042276 
DIff1_Matrix_St1      30.00    2409.20        nan         nan        nan         nan     28.3803     0.243398    -0.173434   -0.0748217      29.4114      1.13538    -0.205117    -0.412779      29.4289      1.21971   -0.0749163     -0.16196      32.8854    0.0959743    -0.238533   -0.0405769 
DIff1_Matrix_St1      31.00    2412.70        nan         nan        nan         nan     28.3821      0.25423    -0.163526   -0.0736867      29.4075      0.96162    -0.219112     -0.37346      29.4282      1.33985   -0.0863967    -0.205176      32.8876     0.101586    -0.235875   -0.0424709 
DIff1_Matrix_St1      32.00    2416.20        nan         nan        nan         nan     28.3838     0.249039    -0.169848   -0.0749725      29.4085      1.01704    -0.216814    -0.390841      29.4276      1.31956   -0.0802674    -0.187735      32.8909     0.100724    -0.233299   -0.0416507 
DIff1_Matrix_St1      33.00    2419.70        nan         nan        nan         nan     28.3823      0.25801    -0.166017   -0.0759213       29.409      1.09353    -0.208296    -0.403726      29.4282      1.24903   -0.0793903    -0.175759      32.8809     0.095679    -0.248276   -0.0421042 
