DIff1_Matrix_St1	1	2279.27	199.65	-0.0221	0.0214	0.0077	28.7709	34.1457	-0.108446	-6.56332	29.5703	15.5776	-0.326606	-9.0178	29.6206	86.9519	-0.063906	-9.84909	33.3434	11.5381	-0.16529	-3.3803
DIff1_Matrix_St1	2	2282.77	199.77	0.0025	0.0217	0.0082	28.7686	33.4347	-0.105386	-6.24532	29.5674	15.7773	-0.32694	-9.14269	29.6201	87.796	-0.0638491	-9.93583	33.3421	11.6601	-0.167451	-3.46069
DIff1_Matrix_St1	3	2286.27	200.79	-0.0239	0.0216	0.0075	28.7699	33.5206	-0.108178	-6.42728	29.5687	15.2445	-0.32362	-8.74427	29.6202	88.7362	-0.0648279	-10.1962	33.3478	11.7348	-0.170837	-3.55332
DIff1_Matrix_St1	4	2289.77	200.47	-0.0105	0.0216	0.0082	28.7695	32.9808	-0.110053	-6.43335	29.5723	15.8394	-0.319049	-8.95715	29.6198	86.9052	-0.0644786	-9.93199	33.345	11.2673	-0.173708	-3.46909
DIff1_Matrix_St1	5	2293.27	200.25	0.0131	0.0215	0.0059	28.7702	32.9678	-0.109194	-6.38064	29.572	16.4888	-0.309105	-9.03381	29.6198	88.0617	-0.0635509	-9.91935	33.3427	11.5972	-0.164941	-3.39045
DIff1_Matrix_St1	6	2296.77	200.13	-0.0119	0.0215	0.0074	28.7688	33.398	-0.107632	-6.37145	29.5757	16.6206	-0.298237	-8.78586	29.6199	87.506	-0.0643747	-9.98453	33.3454	11.1085	-0.174868	-3.44302
DIff1_Matrix_St1	7	2300.27	199.8	-0.0047	0.0215	0.0067	28.77	33.4204	-0.108553	-6.43025	29.5769	17.0021	-0.299718	-9.03215	29.6193	86.6593	-0.0635637	-9.76336	33.3462	11.3017	-0.170546	-3.41634
DIff1_Matrix_St1	8	2303.77	200.33	-0.0235	0.0215	0.0076	28.7678	33.4131	-0.10707	-6.34101	29.581	16.0302	-0.304247	-8.64453	29.6194	87.2457	-0.0652493	-10.0901	33.3433	11.4319	-0.166139	-3.36638
DIff1_Matrix_St1	9	2307.27	199.99	-0.0095	0.0215	0.0066	28.77	33.5233	-0.108797	-6.46453	29.5802	16.5941	-0.297656	-8.75473	29.6191	87.2056	-0.0645553	-9.97817	33.3443	11.4974	-0.165151	-3.36555
DIff1_Matrix_St1	10	2310.77	199.66	0.0128	0.0216	0.007	28.7711	32.4238	-0.111441	-6.40446	29.5799	17.4137	-0.289532	-8.93637	29.6194	87.7453	-0.0628248	-9.7708	33.3462	11.449	-0.166577	-3.3803
DIff1_Matrix_St1	11	2314.27	199.48	-0.0155	0.0214	0.0068	28.769	33.6328	-0.107288	-6.39571	29.5808	17.5144	-0.287898	-8.93737	29.6194	86.0366	-0.0639835	-9.75722	33.3483	11.3633	-0.16589	-3.34118
DIff1_Matrix_St1	12	2317.77	199.38	-0.0093	0.0216	0.0073	28.7702	33.3681	-0.108029	-6.38919	29.583	18.0239	-0.288024	-9.20137	29.6194	87.5209	-0.0624574	-9.68881	33.3448	11.227	-0.169404	-3.37102
DIff1_Matrix_St1	13	2321.27	199.95	0.0059	0.0215	0.007	28.7695	32.8608	-0.109363	-6.36975	29.5793	18.0285	-0.284909	-9.10419	29.6195	86.6428	-0.0628275	-9.64845	33.3403	11.6922	-0.163265	-3.38349
DIff1_Matrix_St1	14	2324.77	200.33	-0.0121	0.0215	0.007	28.7704	34.1417	-0.106529	-6.44653	29.5794	17.4573	-0.286766	-8.87321	29.6201	86.227	-0.0638284	-9.7551	33.3453	11.8255	-0.161419	-3.38336
DIff1_Matrix_St1	15	2328.27	200.46	-0.001	0.0216	0.0064	28.7691	33.3704	-0.10853	-6.41927	29.5786	17.0878	-0.290719	-8.80513	29.6198	89.3678	-0.0631833	-10.0083	33.3429	11.5212	-0.163757	-3.34404
DIff1_Matrix_St1	16	2331.77	200.55	-0.0253	0.0209	0.0075	28.7682	33.6093	-0.106632	-6.35219	29.5769	17.4047	-0.290305	-8.95562	29.6195	87.1378	-0.0640391	-9.8907	33.3404	11.5118	-0.164469	-3.35584
DIff1_Matrix_St1	17	2335.27	200.22	0.0342	0.0215	0.0065	28.7712	33.1238	-0.108963	-6.39726	29.5832	17.5009	-0.2841	-8.81264	29.6194	87.0318	-0.0635902	-9.80942	33.3459	11.4753	-0.167537	-3.40763
DIff1_Matrix_St1	18	2338.77	200.77	-0.0062	0.0211	0.0076	28.7694	33.2869	-0.107306	-6.33098	29.5832	17.5122	-0.288335	-8.94983	29.6186	86.2317	-0.0649834	-9.93218	33.3431	11.7235	-0.16668	-3.46351
DIff1_Matrix_St1	19	2342.27	199.42	-0.0189	0.0215	0.0076	28.7698	33.9259	-0.105018	-6.31498	29.5818	18.5501	-0.277065	-9.10966	29.619	86.0198	-0.0627802	-9.57186	33.3434	11.1931	-0.168389	-3.34072
DIff1_Matrix_St1	20	2345.77	200.33	-0.0145	0.0215	0.0087	28.7696	33.5508	-0.106191	-6.3149	29.5818	17.7085	-0.283788	-8.90739	29.6184	87.1371	-0.0641992	-9.91534	33.3432	11.7074	-0.160877	-3.33834
DIff1_Matrix_St1	21	2349.27	200.83	-0.0016	0.0216	0.006	28.7688	33.8532	-0.107005	-6.42063	29.58	17.9774	-0.278183	-8.86407	29.619	86.7654	-0.0638287	-9.81607	33.3413	11.4419	-0.167122	-3.38926
DIff1_Matrix_St1	22	2352.77	200.35	-0.0133	0.0216	0.0092	28.7691	33.1018	-0.108336	-6.35622	29.5808	18.0863	-0.278559	-8.9298	29.6197	86.0493	-0.0635354	-9.69032	33.3448	11.419	-0.166757	-3.37509
DIff1_Matrix_St1	23	2356.27	199.6	-0.0145	0.0215	0.0082	28.7701	33.3727	-0.108852	-6.43879	29.5839	18.2782	-0.279292	-9.04829	29.6186	86.3017	-0.0631109	-9.6538	33.3425	11.3425	-0.168183	-3.38115
DIff1_Matrix_St1	24	2359.77	199.78	0.0086	0.0215	0.0092	28.7686	32.5855	-0.10682	-6.16951	29.5817	18.8005	-0.271045	-9.03202	29.6197	85.9449	-0.0626235	-9.53964	33.3402	11.4268	-0.164578	-3.33327
DIff1_Matrix_St1	25	2363.27	199.99	-0.0082	0.0211	0.0075	28.7687	33.4047	-0.108357	-6.41563	29.5811	18.254	-0.277742	-8.98615	29.6194	87.3393	-0.0633096	-9.80064	33.3452	11.4308	-0.165677	-3.35671
