DIff1_Matrix_St1	1	2269.47	300.28	-0.0245	0.0219	0.0042	28.7633	66.495	0.0715395	8.43159	29.5715	15.6602	0.252443	7.00703	29.5943	82.8008	0.0614258	9.01488	33.3374	23.4964	0.10178	4.23876
DIff1_Matrix_St1	2	2272.98	300.05	-0.0003	0.0218	0.0028	28.7637	67.7875	0.0718624	8.63428	29.5691	15.4712	0.259529	7.1168	29.5936	83.4887	0.0618567	9.15354	33.3364	23.0043	0.102049	4.16096
DIff1_Matrix_St1	3	2276.48	299.36	0.0095	0.0222	0.0041	28.7632	66.5535	0.0717125	8.45943	29.5647	15.2043	0.261827	7.05594	29.5944	84.0259	0.0619794	9.23071	33.3367	23.3655	0.102634	4.25052
DIff1_Matrix_St1	4	2279.98	299.55	0.0225	0.0223	0.0025	28.7634	66.6327	0.0709066	8.37432	29.5664	14.9668	0.263438	6.9885	29.5941	83.1294	0.0624765	9.20547	33.3373	23.3216	0.102112	4.22093
DIff1_Matrix_St1	5	2283.49	299.94	0	0.0222	0.0061	28.7618	65.8401	0.0716343	8.35963	29.5608	13.7468	0.270522	6.59141	29.5953	82.2221	0.0652059	9.50277	33.3372	23.5081	0.0994051	4.14192
DIff1_Matrix_St1	6	2286.99	300.43	-0.0208	0.0227	0.0027	28.7618	65.2682	0.0716258	8.28602	29.5626	14.7261	0.267786	6.98957	29.5946	83.5623	0.063213	9.36249	33.3358	22.8769	0.103052	4.17857
DIff1_Matrix_St1	7	2290.49	299.36	0.0083	0.0227	0.0029	28.7619	65.3234	0.0724175	8.3847	29.5646	14.5032	0.267328	6.87202	29.5944	83.0715	0.0638055	9.39475	33.3374	23.2993	0.0997314	4.1186
DIff1_Matrix_St1	8	2294	300.64	-0.0203	0.0227	0.0026	28.7629	65.9114	0.0713516	8.33564	29.5674	15.8473	0.253129	7.11002	29.5944	81.495	0.0619889	8.95405	33.3363	22.7993	0.102377	4.13712
DIff1_Matrix_St1	9	2297.5	299.23	-0.0122	0.0227	0.0046	28.7622	65.3292	0.0719525	8.33159	29.5693	16.1984	0.248576	7.13684	29.5946	81.8263	0.0620727	9.00261	33.3382	22.904	0.100244	4.06954
DIff1_Matrix_St1	10	2301	299.09	-0.0165	0.0228	0.0031	28.7617	64.1234	0.0723968	8.22831	29.5707	15.8028	0.252229	7.06486	29.5935	82.4215	0.0619395	9.04864	33.3357	22.6778	0.10075	4.04969
DIff1_Matrix_St1	11	2304.51	298.94	0.0013	0.0231	0.0035	28.7623	64.7639	0.0725007	8.32244	29.5723	16.5749	0.243805	7.16258	29.5946	82.546	0.0611805	8.95125	33.3369	22.7757	0.102133	4.12302
DIff1_Matrix_St1	12	2308.01	300.49	-0.0234	0.0232	0.0034	28.7611	64.8006	0.0726736	8.347	29.5696	16.4055	0.246909	7.17961	29.5949	84.3326	0.0609652	9.11281	33.335	22.7208	0.100759	4.05773
DIff1_Matrix_St1	13	2311.51	299.01	0.0134	0.0233	0.0041	28.762	64.6014	0.0728852	8.34558	29.5672	15.7948	0.25467	7.12961	29.5944	83.6749	0.0609372	9.03759	33.3353	23.1567	0.102126	4.19167
DIff1_Matrix_St1	14	2315.02	299.48	-0.0038	0.0232	0.0046	28.7615	64.2296	0.07239	8.24118	29.5715	16.168	0.247089	7.08086	29.5938	83.5684	0.0614253	9.09838	33.3359	23.5368	0.0994185	4.14752
DIff1_Matrix_St1	15	2318.52	300.26	0.0114	0.0236	0.0035	28.7619	65.2252	0.0707408	8.17825	29.5646	15.5923	0.256607	7.09174	29.5954	83.3682	0.0631724	9.33475	33.3348	22.1265	0.104016	4.07933
DIff1_Matrix_St1	16	2322.02	300.5	0.0202	0.0235	0.0019	28.7609	65.1893	0.0713118	8.23972	29.5692	16.4499	0.252477	7.3614	29.5945	83.56	0.0614325	9.09854	33.3322	21.8575	0.103941	4.02683
DIff1_Matrix_St1	17	2325.53	299.53	0.0122	0.0236	0.0049	28.7614	63.6315	0.0722119	8.14434	29.5718	16.9307	0.243119	7.29574	29.594	82.7218	0.0613301	8.99225	33.3338	22.412	0.102859	4.086
DIff1_Matrix_St1	18	2329.03	299.14	0.0013	0.0237	0.0031	28.7603	62.9797	0.0738233	8.24079	29.5668	17.2297	0.240741	7.35197	29.5945	83.7395	0.0613773	9.10989	33.3339	21.709	0.107277	4.12784
DIff1_Matrix_St1	19	2332.53	300.24	-0.0258	0.0237	0.0027	28.7616	63.3112	0.0730739	8.20007	29.5687	15.7912	0.252749	7.07421	29.5947	83.6474	0.0623993	9.25139	33.3335	22.1246	0.104163	4.08474
DIff1_Matrix_St1	20	2336.04	299.95	-0.0117	0.0236	0.0029	28.7609	63.6045	0.0725438	8.1783	29.5651	15.4419	0.256706	7.02607	29.5945	83.3332	0.0631554	9.32832	33.3345	21.3932	0.10957	4.15473
DIff1_Matrix_St1	21	2339.54	300.24	0.0036	0.0238	0.0039	28.7621	62.3967	0.0750281	8.29775	29.5644	16.0072	0.255015	7.23531	29.5953	82.1364	0.0633651	9.22488	33.3354	21.4781	0.106227	4.04393
DIff1_Matrix_St1	22	2343.04	299.37	-0.0011	0.0241	0.0032	28.7633	63.0924	0.0721985	8.07383	29.5702	17.689	0.238002	7.46205	29.5945	81.5548	0.0611697	8.8422	33.3366	21.7974	0.10605	4.09722
DIff1_Matrix_St1	23	2346.55	300.51	-0.0167	0.0239	0.0031	28.7633	60.852	0.0741496	7.99758	29.5735	17.1371	0.242026	7.35147	29.5942	83.8204	0.0612278	9.09649	33.333	21.3604	0.105835	4.00693
DIff1_Matrix_St1	24	2350.05	300.6	0.0132	0.0241	0.0038	28.7632	62.762	0.0726913	8.08638	29.5698	16.9415	0.243609	7.31507	29.5952	83.2687	0.0616052	9.0923	33.3333	21.3898	0.106739	4.04674
DIff1_Matrix_St1	25	2353.55	299.42	-0.0105	0.024	0.0027	28.7628	61.7448	0.0725503	7.9399	29.5662	17.0918	0.237813	7.2044	29.5954	82.2626	0.0619421	9.03157	33.3338	21.135	0.106521	3.99036
DIff1_Matrix_St1	26	2357.06	300.31	0.0265	0.0242	0.0046	28.7636	62.0134	0.0724768	7.96636	29.566	16.5891	0.244041	7.17562	29.5947	83.4224	0.0625135	9.24339	33.3326	21.1164	0.104828	3.92347
DIff1_Matrix_St1	27	2360.56	299.11	0.0077	0.0241	0.0027	28.7637	63.4893	0.0713493	8.02906	29.5707	16.6126	0.247177	7.27817	29.5944	84.7055	0.0617301	9.26794	33.3342	20.8881	0.108267	4.00838
DIff1_Matrix_St1	28	2364.06	300.63	0.0127	0.0239	0.0026	28.7645	62.1129	0.0721088	7.93862	29.5694	16.7161	0.243593	7.21732	29.5949	81.1116	0.0634482	9.12174	33.3336	21.1522	0.106662	3.9989
DIff1_Matrix_St1	29	2367.57	299.17	-0.0022	0.0246	0.0054	28.7641	60.9864	0.0739215	7.99059	29.5693	17.1118	0.24096	7.30831	29.5953	82.7496	0.0617762	9.0607	33.3348	21.1949	0.10925	4.10419
DIff1_Matrix_St1	30	2371.07	299.48	0.0264	0.0244	0.0014	28.7635	61.4208	0.0738977	8.04492	29.5641	15.5195	0.252991	6.95919	29.5951	82.8177	0.0637913	9.36395	33.3368	21.9021	0.103784	4.02896
DIff1_Matrix_St1	31	2374.57	299.24	-0.0245	0.0245	0.0061	28.7628	59.2424	0.0743076	7.80263	29.5667	16.4715	0.24865	7.25932	29.5943	83.7957	0.0629685	9.35234	33.3344	20.9531	0.107624	3.99697
DIff1_Matrix_St1	32	2378.08	300.82	0.02	0.0247	0.0026	28.7616	57.7222	0.0760196	7.77756	29.569	16.0393	0.24872	7.07084	29.5943	82.8579	0.0633463	9.30315	33.3325	21.3774	0.102395	3.87979
